house_id,buid_date,date_priced,dst_dock,dst_mkt,dst_tower,dst_river,dining_rooms,bedrooms,bathrooms,king_visit,curse,king_blessing,locations,holy_tree,builder,price,house_age,build_year,priced_year
6e32f0d0,1602-02-17 18:35:00,1608-01-16 16:52:00,125.206651,132.701742,290.020054,11.492652,4.0,4.0,3.0,0,0.0,140,1,1.0,0,1295166.0,2158.0,1602.0,1608.0
6e32f100,1604-07-26 01:40:00,1608-07-19 06:24:00,25.45865,70.831585,54.01831,39.731967,2.0,4.0,2.0,0,0.0,148,4,1.0,0,1478268.0,1454.0,1604.0,1608.0
6e32f140,1603-04-28 01:18:00,1612-04-17 06:58:00,13.399839000000002,34.685199,127.169718,6.083975,4.0,3.0,3.0,0,0.0,148,0,,0,1505370.0,3277.0,1603.0,1612.0
6e32f18e,1601-08-15 12:48:00,1609-02-27 10:43:00,36.28429000000001,,49.934311,59.03871700000001,,4.0,4.0,0,,28,1,1.0,0,928988.0,2752.0,1601.0,1609.0
6e32f1b4,1600-09-09 00:56:00,1610-01-19 06:54:00,24.591274,16.105396,53.629348,30.798371000000003,2.0,4.0,3.0,1,0.0,112,0,1.0,0,1348750.0,3419.0,1600.0,1610.0
6e32f2a3,1606-10-01 10:24:00,1611-09-14 22:55:00,80.026362,65.848674,120.839678,43.854493,4.0,2.0,2.0,0,0.0,151,4,,0,1351998.0,1809.0,1606.0,1611.0
6e32f2f2,1601-10-10 01:51:00,1608-11-13 01:53:00,,93.506309,70.121423,3.268812,4.0,2.0,3.0,0,1.0,151,1,0.0,0,1420871.0,2591.0,1601.0,1608.0
6e32f2f4,1605-10-22 10:54:00,1612-08-16 11:45:00,32.463429,49.262813,134.237321,9.324663,2.0,2.0,,1,0.0,98,1,1.0,0,1171360.0,2490.0,1605.0,1612.0
6e32f2fc,1601-09-01 05:26:00,1607-01-16 01:31:00,26.947252,44.611907,,14.442153,3.0,2.0,2.0,0,1.0,142,1,1.0,0,1415153.0,1962.0,1601.0,1607.0
6e32f365,1606-04-22 10:53:00,1612-12-25 07:18:00,32.19027,,6.06919,64.399672,3.0,3.0,3.0,0,0.0,106,0,1.0,0,1316413.0,2438.0,1606.0,1612.0
6e32f4a9,1604-08-08 09:19:00,1609-10-06 03:53:00,116.242231,90.899943,164.379523,17.010209,3.0,2.0,2.0,0,1.0,110,0,1.0,0,1194503.0,1884.0,1604.0,1609.0
6e32f4de,1604-09-15 06:23:00,1607-03-24 07:37:00,1.202749,9.753555,132.03631399999998,3.921731,2.0,3.0,4.0,0,0.0,115,0,1.0,0,1463344.0,920.0,1604.0,1607.0
6e32f519,1606-08-26 10:35:00,1612-11-02 21:14:00,30.856003,111.704591,62.740717,18.93291,3.0,2.0,3.0,0,0.0,159,0,1.0,0,1510720.0,2260.0,1606.0,1612.0
6e32f59d,1600-10-19 23:13:00,1608-04-05 12:38:00,70.105522,0.998531,108.971535,20.00671,2.0,2.0,4.0,0,0.0,141,0,1.0,0,1435566.0,2724.0,1600.0,1608.0
6e32f5ca,1604-12-14 07:12:00,1608-04-28 22:52:00,78.65106899999998,3.420058,97.920472,46.863148,4.0,3.0,2.0,0,0.0,34,0,1.0,0,1074017.0,1231.0,1604.0,1608.0
6e32f5f0,1603-03-12 05:19:00,1608-04-18 21:52:00,16.65747,50.46529500000001,84.06268100000001,22.20238,2.0,3.0,,0,0.0,130,1,1.0,0,1391922.0,1864.0,1603.0,1608.0
6e32f611,1602-05-25 16:43:00,1610-05-23 21:54:00,20.075593,42.588087,86.424196,15.18453,4.0,4.0,3.0,0,0.0,127,2,1.0,0,1412936.0,2920.0,1602.0,1610.0
6e32f61e,1602-03-24 21:52:00,1610-08-18 15:17:00,140.12708500000002,67.084998,4.647844,5.7333,2.0,3.0,4.0,0,0.0,127,3,1.0,0,1262062.0,3068.0,1602.0,1610.0
6e32f636,1602-04-08 06:59:00,1612-09-04 18:29:00,24.031289,28.666679,211.563312,19.793516,2.0,4.0,3.0,0,0.0,146,1,1.0,0,1403927.0,3802.0,1602.0,1612.0
6e32f642,1604-12-01 03:36:00,1607-04-14 15:30:00,,121.421343,11.765375,11.587605,2.0,3.0,3.0,1,1.0,156,1,0.0,0,1444074.0,864.0,1604.0,1607.0
6e32f66a,1605-01-20 06:15:00,1610-05-04 21:25:00,65.528977,,183.838863,5.086597,3.0,2.0,4.0,0,0.0,59,2,1.0,0,988893.0,1930.0,1605.0,1610.0
6e32f683,1600-01-06 13:57:00,1610-02-27 03:10:00,27.54467,50.429949,42.019876,31.767058,2.0,2.0,2.0,1,0.0,141,1,,0,1264523.0,3704.0,1600.0,1610.0
6e32f6b9,1605-04-21 20:38:00,1609-09-14 18:14:00,78.60888100000003,11.157861,49.148938,51.746624,3.0,4.0,3.0,0,0.0,146,1,1.0,0,1507945.0,1606.0,1605.0,1609.0
6e32f6bf,1603-12-18 16:43:00,1612-03-08 11:15:00,117.905243,48.33560900000001,175.176131,30.146237,2.0,4.0,2.0,0,0.0,74,3,1.0,0,1205015.0,3002.0,1603.0,1612.0
6e32f6d4,1603-10-17 14:54:00,1610-05-19 12:26:00,10.155018,85.455286,20.759348000000006,5.429708,2.0,2.0,4.0,0,0.0,149,1,1.0,0,1439474.0,2405.0,1603.0,1610.0
6e32f731,1604-01-18 17:50:00,1612-04-18 22:36:00,33.230726000000004,54.949415,9.662734,10.404288,3.0,4.0,3.0,0,0.0,90,2,1.0,0,1235618.0,3013.0,1604.0,1612.0
6e32f748,1603-12-16 06:23:00,1609-05-14 14:32:00,88.131035,,197.216612,15.966256,3.0,2.0,4.0,0,0.0,100,0,1.0,0,1258982.0,1976.0,1603.0,1609.0
6e32f74c,1604-02-11 07:34:00,1612-12-22 19:45:00,91.016336,105.479176,94.905021,20.224894,3.0,3.0,3.0,1,0.0,159,1,1.0,0,1369460.0,3237.0,1604.0,1612.0
6e32f7f1,1601-01-18 06:26:00,1609-05-18 13:58:00,128.53036200000003,2.479617,131.188328,7.238237,3.0,2.0,2.0,0,0.0,126,2,,0,1186884.0,3042.0,1601.0,1609.0
6e32f821,1601-04-02 17:51:00,1608-01-27 05:20:00,39.492027,,189.794773,16.62523,2.0,2.0,4.0,0,1.0,134,1,,0,1243804.0,2490.0,1601.0,1608.0
6e32f82c,1606-09-05 21:31:00,1612-03-03 06:16:00,15.343433,29.122007,104.553133,14.973699,2.0,4.0,4.0,0,1.0,114,1,0.0,0,1358627.0,2005.0,1606.0,1612.0
6e32f8e1,1601-02-01 13:58:00,1608-05-01 05:31:00,95.893027,14.912003,65.001705,1.399343,,2.0,4.0,0,0.0,132,1,1.0,0,1391511.0,2645.0,1601.0,1608.0
6e32f8e4,1602-05-01 07:55:00,1609-02-18 02:23:00,17.739110999999994,49.03111,33.785090999999994,38.969306,4.0,4.0,3.0,1,0.0,146,0,1.0,0,1543929.0,2484.0,1602.0,1609.0
6e32f981,1604-12-12 08:59:00,1612-05-25 17:35:00,62.117424,,59.02415600000001,59.295964,4.0,2.0,2.0,0,0.0,129,0,1.0,0,1364189.0,2721.0,1604.0,1612.0
6e32f9b2,1600-03-23 01:50:00,1609-05-01 06:32:00,,94.368234,32.101892,78.164263,4.0,3.0,4.0,0,0.0,159,1,,0,1361020.0,3326.0,1600.0,1609.0
6e32f9c8,1604-10-19 17:45:00,1609-09-09 13:48:00,95.37134,3.091228,225.160084,54.463466,3.0,2.0,3.0,0,1.0,92,3,0.0,0,1099349.0,1785.0,1604.0,1609.0
6e32fa3d,1602-04-17 18:16:00,1610-10-26 10:20:00,22.946466,42.153955,180.389974,50.065696,2.0,3.0,2.0,0,0.0,42,1,1.0,0,951234.0,3113.0,1602.0,1610.0
6e32fa41,1606-09-12 00:10:00,1610-05-11 12:59:00,9.737861,20.497581,40.800968,57.571236,2.0,4.0,2.0,0,0.0,109,1,1.0,0,1395200.0,1337.0,1606.0,1610.0
6e32fa76,1600-05-27 09:10:00,1612-10-07 13:28:00,107.278994,5.457496,65.109245,19.928967,4.0,2.0,,0,0.0,85,0,1.0,0,1165452.0,4516.0,1600.0,1612.0
6e32fa9f,1601-01-19 12:19:00,1610-08-21 05:52:00,16.887428,14.736401999999998,21.526821,0.712333,4.0,2.0,4.0,0,0.0,57,0,1.0,0,1173848.0,3500.0,1601.0,1610.0
6e32faaa,1602-11-04 15:12:00,1607-10-07 01:21:00,40.389629,49.762294,215.392787,77.159454,4.0,2.0,3.0,0,0.0,149,0,1.0,0,1456342.0,1797.0,1602.0,1607.0
6e32fb8a,1605-07-23 23:15:00,1609-02-22 21:21:00,70.054019,18.804272,40.317472,58.52765,,4.0,2.0,0,1.0,55,3,0.0,0,1050598.0,1309.0,1605.0,1609.0
6e32fb92,1601-09-04 11:10:00,1609-04-20 05:30:00,,76.797735,254.743071,20.279207,2.0,3.0,4.0,0,1.0,159,3,,0,1283084.0,2784.0,1601.0,1609.0
6e32fb9c,1606-04-26 19:18:00,1607-11-24 01:10:00,40.155388,60.085058,61.566275,11.539188,2.0,3.0,2.0,0,1.0,115,1,0.0,0,1344286.0,576.0,1606.0,1607.0
6e32fc21,1602-02-10 03:15:00,1609-11-10 04:51:00,17.597651000000006,33.619778000000004,77.319505,29.053965,3.0,2.0,4.0,0,0.0,87,1,1.0,0,1222087.0,2830.0,1602.0,1609.0
6e32fc66,1602-04-24 12:17:00,1607-05-13 20:58:00,68.375664,76.480478,201.790176,13.383227,,2.0,4.0,1,0.0,13,2,1.0,0,708696.0,1845.0,1602.0,1607.0
6e32fcbd,1600-02-16 23:34:00,1611-02-19 00:47:00,20.325924,22.972648,78.88144799999998,10.578362,2.0,3.0,3.0,0,0.0,90,0,1.0,0,1232676.0,4020.0,1600.0,1611.0
6e32fd0f,1603-09-13 19:19:00,1607-08-19 10:20:00,14.215173000000002,107.798852,100.805786,60.605095,4.0,2.0,2.0,0,0.0,45,2,,0,851383.0,1435.0,1603.0,1607.0
6e32fd23,1603-09-12 21:13:00,1607-10-14 17:15:00,16.760184,,101.7492,32.915711,,4.0,4.0,0,0.0,110,1,1.0,0,1341723.0,1492.0,1603.0,1607.0
6e32fd34,1604-08-25 03:24:00,1610-07-09 09:10:00,60.624149,93.1592,94.112931,9.776009,3.0,2.0,3.0,0,0.0,159,0,1.0,0,1482618.0,2144.0,1604.0,1610.0
6e32fd57,1601-11-09 23:24:00,1608-12-27 13:48:00,37.757128,23.836034,77.5963,6.138788,2.0,4.0,2.0,0,0.0,150,2,1.0,0,1454895.0,2604.0,1601.0,1608.0
6e32fd8c,1600-05-03 09:17:00,1610-10-13 20:49:00,4.14385,65.872907,22.540723,48.03080300000001,,3.0,2.0,0,0.0,74,1,1.0,0,1236488.0,3815.0,1600.0,1610.0
6e32fdb4,1604-03-27 02:31:00,1607-10-11 10:26:00,38.061323,23.363253,170.587895,20.543008,3.0,3.0,2.0,0,0.0,126,1,1.0,0,1435001.0,1293.0,1604.0,1607.0
6e32fe00,1600-07-28 13:16:00,1608-12-28 11:21:00,62.675489,86.895663,218.917052,12.62042,,4.0,3.0,0,1.0,146,2,0.0,0,1273843.0,3074.0,1600.0,1608.0
6e32fe08,1602-05-01 15:12:00,1608-07-22 07:29:00,24.928661,46.978141,129.198933,68.074298,4.0,3.0,4.0,0,,98,4,1.0,0,1237716.0,2273.0,1602.0,1608.0
6e32fe1a,1603-10-02 06:48:00,1607-06-08 00:43:00,77.708597,39.834082,18.881012,29.396756,3.0,4.0,3.0,0,0.0,147,1,,0,1466875.0,1344.0,1603.0,1607.0
6e32fe39,1605-12-03 03:30:00,1611-07-07 19:38:00,35.028109,39.606412,197.849548,6.423031,3.0,3.0,4.0,0,0.0,116,3,1.0,0,1308023.0,2042.0,1605.0,1611.0
6e32fe50,1600-05-01 16:51:00,1608-11-26 04:17:00,49.38865300000001,4.723609,111.78646299999998,50.814916,2.0,2.0,3.0,0,0.0,56,2,1.0,0,938131.0,3130.0,1600.0,1608.0
6e32fe86,1602-11-16 07:32:00,1612-10-17 11:48:00,,67.338697,243.239405,34.40598,2.0,4.0,3.0,0,0.0,153,1,1.0,0,1361222.0,3623.0,1602.0,1612.0
6e32fe8c,1604-06-28 22:11:00,1608-10-07 18:20:00,25.538825,38.751501,121.708996,14.727211,2.0,4.0,,0,0.0,151,3,1.0,0,1522231.0,1561.0,1604.0,1608.0
6e32fed4,1603-02-09 11:14:00,1607-04-25 15:54:00,39.182209,10.737004,115.576358,19.291828,4.0,,4.0,0,0.0,146,3,1.0,0,1488139.0,1536.0,1603.0,1607.0
6e32fedb,1606-04-24 16:52:00,1609-08-28 14:42:00,69.685786,36.654801,128.414918,17.0426,2.0,2.0,4.0,0,0.0,37,3,,0,880034.0,1221.0,1606.0,1609.0
6e32ff06,1600-06-10 22:52:00,1610-09-21 09:59:00,26.924191,61.661208,69.457358,38.339791,,4.0,3.0,0,0.0,130,2,1.0,0,1274467.0,3754.0,1600.0,1610.0
6e32ff09,1603-10-20 23:36:00,1609-04-15 16:47:00,14.933176,40.083457,221.096956,80.472588,4.0,4.0,2.0,0,0.0,140,1,1.0,0,1416154.0,2003.0,1603.0,1609.0
6e32ff41,1600-09-02 17:44:00,1607-08-18 10:30:00,91.316477,37.481239,83.48017800000002,65.836443,4.0,2.0,4.0,0,0.0,146,1,1.0,0,1414314.0,2540.0,1600.0,1607.0
6e330021,1600-05-14 02:22:00,1612-02-27 05:19:00,68.186975,12.11472,5.869345,16.653014000000002,3.0,4.0,3.0,0,0.0,74,2,1.0,0,1270710.0,4306.0,1600.0,1612.0
6e33002b,1604-04-18 09:18:00,1607-02-13 23:14:00,73.27234200000002,56.191903,233.191896,10.371756,4.0,4.0,2.0,0,0.0,146,1,,0,1426733.0,1031.0,1604.0,1607.0
6e3300c6,1600-06-13 20:59:00,1608-06-26 23:14:00,30.739895,92.306043,19.640033,30.147002,2.0,2.0,3.0,0,0.0,75,3,1.0,0,1030734.0,2935.0,1600.0,1608.0
6e33011b,1604-04-06 12:58:00,1612-07-26 19:22:00,102.046818,,12.227605,47.207451,3.0,2.0,2.0,0,0.0,148,3,1.0,0,1337947.0,3033.0,1604.0,1612.0
6e330125,1606-05-16 15:39:00,1607-08-02 15:46:00,,33.351477,127.597808,16.759386,4.0,4.0,2.0,0,1.0,79,1,0.0,0,1271110.0,443.0,1606.0,1607.0
6e33014b,1606-04-20 04:45:00,1611-12-07 17:36:00,,,125.380235,47.180679,3.0,2.0,4.0,0,0.0,106,0,1.0,0,1301149.0,2057.0,1606.0,1611.0
6e330190,1605-10-28 19:10:00,1611-03-17 14:44:00,68.51910600000001,6.701323,72.270491,38.498157,3.0,,4.0,0,0.0,142,0,,0,1452346.0,1965.0,1605.0,1611.0
6e3301af,1601-11-10 03:33:00,1611-06-16 02:22:00,3.575121,4.947938,21.568528,2.665089,3.0,4.0,3.0,0,0.0,25,2,1.0,0,1018234.0,3504.0,1601.0,1611.0
6e33021d,1601-10-27 04:27:00,1609-05-04 01:38:00,13.901927,62.364943,68.317796,79.45611099999998,3.0,4.0,2.0,0,,120,1,,0,1283171.0,2745.0,1601.0,1609.0
6e33026c,1604-03-18 04:24:00,1612-08-18 17:17:00,85.40386,88.681167,116.792642,25.091981,3.0,3.0,,0,0.0,138,1,,0,1251528.0,3075.0,1604.0,1612.0
6e33027a,1600-11-24 14:37:00,1607-04-05 21:44:00,64.472117,74.186042,88.735955,0.8897010000000001,2.0,4.0,2.0,0,0.0,76,2,1.0,0,1085486.0,2323.0,1600.0,1607.0
6e3302a3,1605-11-08 06:40:00,1607-05-17 09:26:00,12.460547,27.601187,207.890074,42.438485,3.0,3.0,4.0,0,0.0,131,1,1.0,0,1468879.0,555.0,1605.0,1607.0
6e3302d1,1604-11-18 04:38:00,1609-12-02 11:32:00,19.324118,39.146952,54.421909,58.526295,4.0,4.0,3.0,0,0.0,16,1,1.0,0,976304.0,1840.0,1604.0,1609.0
6e3302f6,1606-09-24 07:15:00,1608-02-10 23:51:00,2.482896,3.3078830000000004,142.961633,10.245665,,2.0,4.0,0,0.0,119,0,1.0,0,1458979.0,504.0,1606.0,1608.0
6e33030a,1603-06-18 02:58:00,1609-02-08 23:57:00,52.403877,77.380599,3.307546,16.13381,2.0,2.0,2.0,0,1.0,119,1,0.0,0,1301672.0,2062.0,1603.0,1609.0
6e3303cb,1602-03-15 03:38:00,1610-08-09 17:56:00,28.670646,29.959494,82.626417,6.193809,3.0,2.0,2.0,0,0.0,118,1,1.0,0,1324181.0,3069.0,1602.0,1610.0
6e3303e0,1602-12-24 12:10:00,1610-09-24 07:41:00,31.529057,113.933796,47.523561,1.253084,2.0,3.0,3.0,0,0.0,64,1,1.0,0,1041424.0,2830.0,1602.0,1610.0
6e3303e4,1601-05-04 00:17:00,1610-06-01 10:56:00,0.842664,90.31658,0.683887,29.978851,3.0,3.0,4.0,0,0.0,142,4,1.0,0,1415005.0,3315.0,1601.0,1610.0
6e330406,1605-08-18 09:58:00,1609-02-12 23:39:00,,20.83439,82.217483,28.062246,,4.0,2.0,0,0.0,30,1,1.0,0,1052905.0,1274.0,1605.0,1609.0
6e330445,1602-10-07 16:40:00,1607-06-09 00:26:00,31.801471000000006,,38.604044,13.637834,2.0,4.0,2.0,0,0.0,110,1,1.0,0,1357952.0,1705.0,1602.0,1607.0
6e33048b,1604-07-12 05:47:00,1608-10-27 23:53:00,93.70264,21.411833,92.923955,18.741047,4.0,3.0,4.0,0,0.0,72,0,,0,1174767.0,1568.0,1604.0,1608.0
6e3304a5,1604-09-27 04:28:00,1611-11-01 19:44:00,104.504352,0.5552600000000001,0.321568,13.472196,4.0,4.0,4.0,0,1.0,89,1,0.0,0,1288765.0,2591.0,1604.0,1611.0
6e330524,1606-11-08 10:12:00,1611-01-25 20:39:00,13.101263,17.159663000000002,97.194089,86.910551,3.0,3.0,4.0,0,0.0,62,0,1.0,0,1156124.0,1539.0,1606.0,1611.0
6e33053b,1602-06-23 13:37:00,1609-04-06 02:59:00,4.911714,60.275903,99.151792,13.944707,3.0,4.0,2.0,0,0.0,114,1,,0,1300693.0,2478.0,1602.0,1609.0
6e330548,1603-05-16 10:31:00,1611-08-19 00:33:00,,,47.662478,8.1755,,2.0,2.0,0,0.0,151,1,1.0,0,1418570.0,3016.0,1603.0,1611.0
6e33054f,1605-05-28 11:36:00,1609-09-02 21:34:00,12.781027,49.099731,266.576442,70.472581,2.0,4.0,2.0,0,0.0,109,1,1.0,0,1237328.0,1558.0,1605.0,1609.0
6e33059b,1602-04-16 17:32:00,1607-11-07 05:30:00,,40.352184,118.557248,13.619691,4.0,2.0,2.0,0,0.0,83,0,1.0,0,1236647.0,2030.0,1602.0,1607.0
6e3305c0,1603-12-27 20:40:00,1612-01-03 20:19:00,37.180179,24.733344,42.00348,37.783413,4.0,,3.0,0,0.0,115,2,1.0,0,1270553.0,2928.0,1603.0,1612.0
6e3305e3,1606-06-20 21:49:00,1608-03-03 22:17:00,35.491355,66.36863000000001,192.967402,49.49825,,3.0,2.0,0,0.0,44,1,,0,917974.0,622.0,1606.0,1608.0
6e33061e,1602-10-19 02:37:00,1608-03-04 21:38:00,19.781082,18.43927,45.534982,24.709305,3.0,,4.0,0,0.0,11,1,1.0,0,957435.0,1963.0,1602.0,1608.0
6e330794,1602-11-17 19:50:00,1608-05-13 16:28:00,29.093364,21.860574,237.421891,17.121205,4.0,2.0,4.0,0,,92,1,1.0,0,1228607.0,2003.0,1602.0,1608.0
6e3307c8,1601-12-13 05:16:00,1612-05-18 21:24:00,8.464551,,157.199322,3.950282,3.0,4.0,2.0,0,0.0,99,1,1.0,0,1248886.0,3809.0,1601.0,1612.0
6e33086f,1603-11-04 05:33:00,1608-02-19 16:23:00,,,5.071473,32.918749,3.0,2.0,4.0,0,0.0,146,1,1.0,0,1470655.0,1568.0,1603.0,1608.0
6e330877,1606-12-20 07:15:00,1609-02-15 04:26:00,27.333354,67.440802,140.101852,5.729407,4.0,4.0,3.0,0,0.0,125,1,1.0,0,1494681.0,787.0,1606.0,1609.0
6e330887,1600-04-18 16:22:00,1611-11-10 19:35:00,58.29261999999999,22.84426,138.302357,33.966771,3.0,3.0,2.0,0,0.0,130,1,,0,1246395.0,4223.0,1600.0,1611.0
6e3308ea,1605-10-07 03:32:00,1607-02-03 17:49:00,74.671711,,,12.895518,2.0,3.0,4.0,0,0.0,103,3,1.0,0,1271468.0,484.0,1605.0,1607.0
6e3308ef,1604-08-02 00:14:00,1609-02-28 13:17:00,30.051388,79.710084,,75.656483,3.0,4.0,4.0,0,0.0,62,1,1.0,0,1076666.0,1671.0,1604.0,1609.0
6e33096a,1600-06-16 15:49:00,1607-05-08 02:56:00,75.844998,29.351517,26.271854,23.579195,4.0,2.0,,0,1.0,125,1,,0,1287739.0,2516.0,1600.0,1607.0
6e330988,1600-10-11 10:54:00,1608-03-22 11:57:00,,76.662018,85.089795,31.157090000000004,4.0,4.0,4.0,0,0.0,141,4,1.0,0,1440622.0,2719.0,1600.0,1608.0
6e33099e,1605-06-20 20:57:00,1608-02-11 18:51:00,30.006369,19.939472,13.038025,5.360814,3.0,2.0,4.0,0,0.0,148,1,1.0,0,1564977.0,965.0,1605.0,1608.0
6e3309c6,1603-10-03 07:30:00,1609-12-26 13:35:00,83.637124,24.301832,192.156609,0.981705,2.0,2.0,2.0,0,0.0,86,1,1.0,0,1157504.0,2276.0,1603.0,1609.0
6e330a59,1603-08-17 12:52:00,1610-04-24 00:31:00,108.12839,59.51558000000001,59.60214499999999,1.2420639999999998,3.0,2.0,3.0,0,1.0,99,0,0.0,0,1220402.0,2441.0,1603.0,1610.0
6e330a5b,1603-06-26 07:30:00,1607-02-23 09:30:00,1.235098,,68.195881,86.74352900000002,2.0,2.0,3.0,0,0.0,143,1,1.0,0,1392464.0,1338.0,1603.0,1607.0
6e330a85,1606-12-21 20:38:00,1611-09-13 21:12:00,93.755186,17.133788,79.26281,31.98515,4.0,,2.0,0,0.0,152,2,1.0,0,1426643.0,1727.0,1606.0,1611.0
6e330abf,1606-04-01 06:51:00,1608-05-08 09:28:00,55.599077,48.093468,77.65154799999998,7.211882000000001,3.0,3.0,3.0,0,0.0,138,0,1.0,0,1527244.0,768.0,1606.0,1608.0
6e330b20,1603-05-24 23:35:00,1608-05-21 02:21:00,2.32992,3.200542,162.441607,9.27417,2.0,3.0,4.0,0,0.0,126,1,1.0,0,1428219.0,1823.0,1603.0,1608.0
6e330b26,1605-11-26 20:38:00,1608-01-18 18:15:00,13.196299,2.064343,148.951162,4.131714,2.0,2.0,4.0,0,0.0,101,1,,0,1272640.0,782.0,1605.0,1608.0
6e330b44,1605-05-21 06:50:00,1610-08-09 18:25:00,33.630254,,92.034551,42.116272,4.0,2.0,2.0,0,0.0,155,1,1.0,0,1484405.0,1906.0,1605.0,1610.0
6e330b99,1602-03-27 14:34:00,1610-01-02 09:47:00,100.337453,34.897853000000005,71.878226,50.317006,4.0,3.0,3.0,0,0.0,141,3,,0,1338907.0,2837.0,1602.0,1610.0
6e330ba3,1604-07-18 02:31:00,1607-07-23 04:21:00,,11.948803,161.373953,26.452909,4.0,4.0,2.0,0,1.0,99,1,,0,1275814.0,1100.0,1604.0,1607.0
6e330bce,1603-04-20 07:58:00,1609-11-12 12:37:00,1.416242,100.158011,126.670453,3.105819,3.0,2.0,4.0,0,0.0,86,1,1.0,0,1156351.0,2398.0,1603.0,1609.0
6e330beb,1604-02-25 20:18:00,1607-05-16 04:10:00,12.173338,,148.947545,13.658257999999998,3.0,2.0,,0,0.0,104,2,,0,1175600.0,1175.0,1604.0,1607.0
6e330c67,1602-03-15 22:32:00,1609-03-16 02:39:00,9.577728,58.286315,194.698784,17.893423000000006,3.0,3.0,3.0,0,0.0,132,1,1.0,0,1399469.0,2557.0,1602.0,1609.0
6e330d76,1602-04-03 18:15:00,1611-06-26 08:39:00,54.38152,48.730327,49.924029,55.674684,4.0,4.0,4.0,0,1.0,154,4,0.0,0,1463691.0,3370.0,1602.0,1611.0
6e330d84,1604-09-10 20:43:00,1612-07-24 11:53:00,31.820978000000004,38.308187,101.349732,23.905004,4.0,2.0,2.0,0,1.0,135,1,,0,1313217.0,2873.0,1604.0,1612.0
6e330dcf,1600-09-18 21:40:00,1610-08-11 14:45:00,61.19765500000001,96.813627,48.51563,63.532777,4.0,4.0,3.0,0,0.0,133,1,1.0,0,1321874.0,3613.0,1600.0,1610.0
6e330e18,1601-06-07 06:16:00,1610-11-12 00:35:00,74.44048199999997,29.798723,193.544995,27.154912,,4.0,3.0,1,0.0,113,3,1.0,0,1193001.0,3444.0,1601.0,1610.0
6e330e7e,1604-10-16 23:37:00,1612-12-27 20:31:00,,76.43380400000002,124.972796,27.809367,4.0,3.0,3.0,0,1.0,23,1,0.0,0,868332.0,2993.0,1604.0,1612.0
6e330e8c,1600-08-05 07:26:00,1611-05-04 08:43:00,124.873233,36.490036,38.68652,52.620645,4.0,4.0,3.0,0,0.0,19,1,1.0,0,861404.0,3924.0,1600.0,1611.0
6e330ece,1601-11-03 01:14:00,1609-08-03 23:27:00,41.774075,105.145328,183.409039,66.057009,2.0,4.0,4.0,0,0.0,95,0,1.0,0,1143130.0,2830.0,1601.0,1609.0
6e330ed4,1602-06-27 11:21:00,1611-11-21 14:47:00,108.255049,92.98088,57.239727,42.502732,,4.0,3.0,0,0.0,140,1,1.0,0,1298385.0,3434.0,1602.0,1611.0
6e330f35,1604-01-07 23:35:00,1607-08-02 18:40:00,35.104642,56.622428,43.211846,50.396456,4.0,4.0,,0,0.0,154,1,1.0,0,1588820.0,1302.0,1604.0,1607.0
6e330f3c,1603-08-13 17:33:00,1610-03-10 18:29:00,57.17988,37.522547,58.661422,12.568417,3.0,2.0,3.0,0,1.0,153,2,0.0,0,1398769.0,2401.0,1603.0,1610.0
6e330f44,1604-10-09 02:13:00,1609-08-08 13:11:00,19.046925,35.81491,259.561275,4.637709,4.0,3.0,,0,0.0,150,1,1.0,0,1501429.0,1764.0,1604.0,1609.0
6e330f6e,1601-04-05 21:24:00,1612-10-25 21:45:00,57.835164,,74.282236,29.719315,3.0,4.0,2.0,1,0.0,115,1,,0,1193899.0,4221.0,1601.0,1612.0
6e331009,1604-07-16 06:23:00,1608-05-26 00:45:00,80.751333,,48.77631,23.305581,4.0,2.0,2.0,0,0.0,146,1,,0,1406321.0,1409.0,1604.0,1608.0
6e331021,1605-04-05 17:28:00,1611-04-01 01:42:00,26.519377,43.553958,40.798686,27.854152000000006,3.0,3.0,3.0,0,0.0,142,1,1.0,0,1499209.0,2186.0,1605.0,1611.0
6e331065,1603-08-13 18:37:00,1612-03-07 01:21:00,14.957084,32.247442,11.601971,4.839886,3.0,4.0,2.0,0,0.0,85,0,1.0,0,1314559.0,3128.0,1603.0,1612.0
6e33106a,1601-03-20 19:11:00,1610-02-09 17:36:00,57.29170799999999,28.198298,134.044158,14.822736,3.0,3.0,3.0,0,0.0,124,4,1.0,0,1333797.0,3247.0,1601.0,1610.0
6e3310ab,1600-04-17 07:30:00,1612-06-28 17:55:00,,129.970223,60.935923,80.859381,4.0,2.0,4.0,0,0.0,133,4,1.0,0,1192907.0,4455.0,1600.0,1612.0
6e33111b,1605-04-26 11:33:00,1611-08-24 21:29:00,40.124279,88.358265,288.360931,70.140433,2.0,3.0,2.0,0,0.0,19,0,1.0,0,778211.0,2311.0,1605.0,1611.0
6e331138,1606-05-08 01:23:00,1609-08-19 10:24:00,1.866002,36.016799,249.864391,27.205126,3.0,2.0,3.0,0,0.0,74,0,1.0,0,1343569.0,1199.0,1606.0,1609.0
6e3311ad,1603-12-08 21:38:00,1608-08-15 03:51:00,90.635552,5.5570309999999985,27.181328000000004,0.634884,4.0,3.0,3.0,1,,115,1,,0,1344251.0,1711.0,1603.0,1608.0
